normalized_name,metabolite_name,hmdb_id,pubchem_cid,chebi_id,kegg_id,plasma_benchmark,nist_srm1950,hmdb_biofluid,serum_evidence,endogenous_hint,lipid_class,ghosh_2024_plasma,ghosh_2024_all5_cohorts,ghosh_2024_core_50pct,serum_metabolome,srm1950_db,source_count,evidence_tier
n-acetylglucosamine 6-sulfate,N-Acetylglucosamine 6-sulfate,HMDB0000814,440235,28132,C04132,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 2_probable_plasma
n-acetylglucosamine/n-acetylgalactosamine,N-acetylglucosamine/N-acetylgalactosamine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylglucosaminylasparagine,N-acetylglucosaminylasparagine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylglutamate,N-acetylglutamate,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylglutamine,N-acetylglutamine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylglycine,N-acetylglycine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylhistamine,N-acetylhistamine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
n-acetylhistidine,N-acetylhistidine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylhomocitrulline,N-acetylhomocitrulline,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,1,Tier 2_probable_plasma
n-acetylimidazole,N-Acetylimidazole,HMDB0243814,17174,16984,C02560,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetylisoleucine,N-acetylisoleucine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,1,Tier 2_probable_plasma
n-acetylkynurenine (2),N-acetylkynurenine (2),,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylleucine,N-Acetylleucine,HMDB0011756,,,,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,3,Tier 1_gold_or_core_plasma
n-acetylmethionine,N-acetylmethionine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylmuramoyl-l-alanine,N-acetylmuramoyl-L-alanine,HMDB0255070,4478045,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetylmuramyl-alanyl-isoglutaminyl-alanyl-sn-glycero-3-phosphoethanolamine,N-Acetylmuramyl-alanyl-isoglutaminyl-alanyl-sn-glycero-3-phosphoethanolamine,HMDB0259568,55003,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetylmuramyl-l-alanine,n-acetylmuramyl-l-alanine,HMDB0255071,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetylneuraminate,N-Acetylneuraminate,HMDB0000230,,,,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,3,Tier 1_gold_or_core_plasma
n-acetylneuraminic acid,N-Acetylneuraminic acid,HMDB0000230,445063,45744,C19910,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 2_probable_plasma
n-acetylphenylalanine,N-acetylphenylalanine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylputrescine,N-Acetylputrescine,HMDB0002064,122356,17768,C02714,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,4,Tier 1_gold_or_core_plasma
n-acetylserine,N-acetylserine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetylserotonin,N-Acetylserotonin,HMDB0001238,903,17697,C00978,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,3,Tier 1_gold_or_core_plasma
n-acetylserotonin glucuronide,N-Acetylserotonin glucuronide,HMDB0060833,45479483,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetylserotonin sulfate,N-Acetylserotonin sulfate,HMDB0060834,45479248,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetylsphinganine,N-Acetylsphinganine,HMDB0249513,2506,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetylsulfamethazine,N-Acetylsulfamethazine,HMDB0255075,108015,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetylsulphadiazine,N-acetylsulphadiazine,HMDB0255076,10039965,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetyltaurine,N-acetyltaurine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetyltheanine,N-acetyltheanine,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
n-acetylthreonine,N-acetylthreonine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-acetyltryptamine,N-Acetyltryptamine,HMDB0255077,70547,55515,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-acetyltryptophan,N-Acetyltryptophan,HMDB0013713,700653,74640,,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,2,Tier 1_gold_or_core_plasma
n-acetyltyrosine,N-Acetyltyrosine,HMDB0244966,89216,68561,,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,2,Tier 1_gold_or_core_plasma
n-acetylvaline,N-acetylvaline,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-allm,N-Allm,HMDB0255078,4331,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-allyldecylamine,N-allyldecylamine,HMDB0255079,160053,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-allylglycine,N-Allylglycine,HMDB0255080,76651,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-allylsecoboldine,N-Allylsecoboldine,HMDB0255081,10361612,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-alpha-acetyl-l-lysine,N-alpha-Acetyl-L-lysine,HMDB0000446,92907,35704,C12989,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-alpha-acetylornithine,N-alpha-acetylornithine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
n-alpha-benzoyl-l-arginine,N-alpha-Benzoyl-L-arginine,HMDB0244698,273355,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-amyl-n-methylnitrosamine,N-Amyl-N-methylnitrosamine,HMDB0255083,,140674,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-arachidonoylglycine,N-Arachidonoylglycine,HMDB0005096,5283389,58961,,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 2_probable_plasma
n-arachidonylethanolamine,n-arachidonylethanolamine,HMDB0255084,54036647,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-behenoyl-sphingadienine (d18:2/22:0),N-behenoyl-sphingadienine (d18:2/22:0)*,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Lipid,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
"n-benzo[1,3]dioxol-5-yl-2-[5-(2,6-dioxo-1,3-dipropyl-2,3,6,7-tetrahydro-1h-purin-8-yl)-isoxazol-3-yloxy]-acetamide","N-Benzo[1,3]dioxol-5-yl-2-[5-(2,6-dioxo-1,3-dipropyl-2,3,6,7-tetrahydro-1H-purin-8-yl)-isoxazol-3-yloxy]-acetamide",HMDB0248638,135465785,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzoyl-d-alanine,n-benzoyl-d-alanine,HMDB0255085,71002,71167,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzoyl-d-phenylalanine,N-Benzoyl-D-phenylalanine,HMDB0255086,273362,90419,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzoyl-l-glutamic acid,N-Benzoyl-L-glutamic acid,HMDB0249495,111218,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzoyl-l-tyrosine,N-Benzoyl-L-tyrosine,HMDB0255088,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzoyl-l-tyrosine ethyl ester,N-Benzoyl-L-tyrosine ethyl ester,HMDB0246185,253239,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzyl-2-phenylethylamine,N-Benzyl-2-phenylethylamine,HMDB0255089,65055,52148,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzyl-3-cyanoazetidine,N-BENZYL-3-CYANOAZETIDINE,HMDB0255090,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzyl-9-(tetrahydro-2h-pyran-2-yl)adenine,N-Benzyl-9-(tetrahydro-2H-pyran-2-YL)adenine,HMDB0245639,16834,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzyl-d-glucamine,N-Benzyl-D-glucamine,HMDB0255091,14777110,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzyladriamycin-14-valerate,N-Benzyladriamycin-14-valerate,HMDB0255092,438058,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzylglucamine dithiocarbamate,N-Benzylglucamine dithiocarbamate,HMDB0249172,179865,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-benzylprop-2-yn-1-amine,N-Benzylprop-2-yn-1-amine,HMDB0244443,99277,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-biotinyl-4-aminobenzoic acid,N-Biotinyl-4-aminobenzoic acid,HMDB0248835,3249066,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-butyl vinyl ether,n-Butyl vinyl ether,HMDB0255093,8108,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-butyl-n-(4-hydroxybutyl)nitrosamine,N-Butyl-N-(4-hydroxybutyl)nitrosamine,HMDB0255094,19665,91275,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-butylhydroperoxide,n-Butylhydroperoxide,HMDB0255095,123219,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-butylphenylnitrone,N-butylphenylnitrone,HMDB0255096,85138495,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-butyrylglycine,N-Butyrylglycine,HMDB0000808,88412,89963,,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 2_probable_plasma
n-carbamimidoyliminomethanethioamide,N-Carbamimidoyliminomethanethioamide,HMDB0260382,54015812,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-carbamoyl glucuronide lorcaserin,N-Carbamoyl glucuronide lorcaserin,HMDB0061159,131770057,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-carbamoylalanine,N-carbamoylalanine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
n-carbamoylvaline,N-carbamoylvaline,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
n-carbobenzoxyglycyl-prolyl-4-methylcoumarinyl amide,N-Carbobenzoxyglycyl-prolyl-4-methylcoumarinyl amide,HMDB0259966,3884512,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-carboxymethyllysine,n-carboxymethyllysine,HMDB0255097,11680034,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-chloro-p-toluenesulfonamide,N-Chloro-p-toluenesulfonamide,HMDB0255098,31388,53782,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-chloroaniline,n-chloroaniline,HMDB0255099,258030,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-chlorophenylalanine,N-Chlorophenylalanine,HMDB0255100,14366595,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-chlorosuccinimide,N-CHLOROSUCCINIMIDE,HMDB0255101,31398,53203,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-chlorotaurine,N-Chlorotaurine,HMDB0255102,108018,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-chlorothylnitrosourea sarcosinamide,N-Chlorothylnitrosourea sarcosinamide,HMDB0255103,108142,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-choloylglycine,N-Choloylglycine,HMDB0255104,755,36273,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-cyano-n'-(1,1-dimethylpropyl)-n''-(3-pyridinyl)guanidine","N-Cyano-N'-(1,1-dimethylpropyl)-N''-(3-pyridinyl)guanidine",HMDB0247129,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-cyclohexylformamide,N-Cyclohexylformamide,HMDB0255105,13017,17945,C11519,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-cyclohexyltaurine,N-Cyclohexyltaurine,HMDB0255106,66898,44302,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-cyclopropyl-1-(3-((1-oxidopyridin-3-yl)ethynyl)phenyl)-1,4-dihydro(1,8)naphthyridin-4-one-3-carboxamide","N-Cyclopropyl-1-(3-((1-oxidopyridin-3-yl)ethynyl)phenyl)-1,4-dihydro(1,8)naphthyridin-4-one-3-carboxamide",HMDB0254781,9919680,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-dealkylated derivative,N-Dealkylated derivative,HMDB0249902,44461163,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-dealkylated tolterodine,N-Dealkylated tolterodine,HMDB0013972,9857016,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-debutylhalofantrine,N-debutylhalofantrine,HMDB0061032,115076,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-deisopropyl-fluvastatin,N-Deisopropyl-fluvastatin,HMDB0014038,131750727,174922,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-delta-acetylornithine,N-delta-acetylornithine,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
n-demethoxylinuron,N-Demethoxylinuron,HMDB0255108,19113,83466,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-demethyl mifepristone,N-Demethyl Mifepristone,HMDB0255109,13605509,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-demethyl orphenadrine,N-Demethyl orphenadrine,HMDB0060632,25315,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-demethylencainide,N-Demethylencainide,HMDB0255110,55647,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-demethyllysergic acid diethylamide,N-Demethyllysergic acid diethylamide,HMDB0246196,610259,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-demethylmenogaril,N-Demethylmenogaril,HMDB0255111,331106,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-demethyltramadol,N-Demethyltramadol,HMDB0255112,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-demethylvancomycin,N-Demethylvancomycin,HMDB0247819,21966306,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-depropylpropafenone,N-depropylpropafenone,HMDB0060642,128820,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desalkyl delavirdine,N-desalkyl delavirdine,HMDB0061021,468304,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desalkyl flurazepam,N-Desalkyl flurazepam,HMDB0061161,4540,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desalkyl-itraconazole,N-Desalkyl-itraconazole,HMDB0247569,14349865,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desalkylquetiapine,N-desalkylquetiapine*,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
n-desalkyludenafil,N-desalkyludenafil,HMDB0061071,10024249,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-deschlorobenzoyl indomethacin,N-Deschlorobenzoyl indomethacin,HMDB0013988,76151,235459,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desethyl milnacipran,N-Desethyl Milnacipran,HMDB0255113,13718739,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desethyl sunitinib,N-Desethyl Sunitinib,HMDB0255114,67984615,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desethyl vardenafil,N-Desethyl Vardenafil,HMDB0255115,12018718,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desethylamiodarone,N-desethylamiodarone,HMDB0060528,104774,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desethyloxybutynin,N-desethyloxybutynin,HMDB0061042,133577,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desisopropyl pentisomide,N-Desisopropyl Pentisomide,HMDB0255116,129207,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desisopropylpropranolol,N-desisopropylpropranolol,HMDB0060961,159899,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl enzalutamide,N-desmethyl enzalutamide,HMDB0255117,,68538,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl loperamide,N-desmethyl loperamide,HMDB0255118,9805944,64043,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"n-desmethyl sildenafil (uk-103,320)","N-Desmethyl sildenafil (UK-103,320)",HMDB0060932,6426858,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl tapentadol,N-Desmethyl tapentadol,HMDB0060611,71159880,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl topotecan,N-Desmethyl Topotecan,HMDB0255119,75085602,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl tramadol,N-desmethyl tramadol,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
n-desmethyl vandetanib,N-Desmethyl vandetanib,HMDB0060835,5329048,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl zolmitriptan,N-Desmethyl zolmitriptan,HMDB0255120,10333498,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl-o-hydroxy rosiglitazone,N-Desmethyl-O-hydroxy rosiglitazone,HMDB0060836,86278298,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl-o-o-sulfate rosiglitazone,N-Desmethyl-o-O-sulfate rosiglitazone,HMDB0060837,131769971,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl-p-hydroxyrosiglitazone,N-Desmethyl-p-hydroxyrosiglitazone,HMDB0060838,131769972,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
n-desmethyl-p-o-sulfate rosiglitazone,N-Desmethyl-p-O-sulfate rosiglitazone,HMDB0060839,131769973,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
